,Flux
4518,0.0
4519,0.06346515055812538
4520,0.1316075658856057
4521,0.19143958070050468
4522,0.23888353793899625
4523,0.27070554838789646
4524,0.28473597002707857
4525,0.28001737653232284
4526,0.2568699079214629
4527,0.2168695334642844
4528,0.16274071063416232
4529,0.09817075293667453
4530,0.027558578229133802
4531,0.0
4532,0.0
4533,0.0
4534,0.0
4535,0.0
4536,0.0
4537,0.0
4538,0.0
4539,0.0
4540,0.0
4541,0.0
4542,0.0
4543,0.06327884895781301
4544,0.1314934833388211
4545,0.19140250978424048
4546,0.23892294129453392
4547,0.2708155897460302
4548,0.2849059119693089
4549,0.28023231788767194
4550,0.2571118101484893
4551,0.21711846526671919
4552,0.16297622487157812
4553,0.0983733006436169
4554,0.027710861907834512
4555,0.0
4556,0.0
4557,0.0
4558,0.0
4559,0.0
4560,0.0
4561,0.0
4562,0.0
4563,0.0
4564,0.0
4565,0.0
4566,0.0
4567,0.06310004739774377
4568,0.13138909000910542
4569,0.1913764677986445
4570,0.2389737714609465
4571,0.2709364864968548
4572,0.28508520793610564
4573,0.28045428538846534
4574,0.25735774454160787
4575,0.2173679754834147
4576,0.1632086420108263
4577,0.09856910727689097
4578,0.027853043193068305
4579,0.0
4580,0.0
4581,0.0
4582,0.0
4583,0.0
4584,0.0
4585,0.0
4586,0.0
4587,0.0
4588,0.0
4589,0.0
4590,0.0
4591,0.06292909615774982
4592,0.13129463337067393
4593,0.1913615833901817
4594,0.23903603049250768
4595,0.2710681151252855
4596,0.2852736185401724
4597,0.28068294147582357
4598,0.2576072998340521
4599,0.21761760865499194
4600,0.1634374949253118
4601,0.09875772732204433
4602,0.027984729901588346
4603,0.0
4604,0.0
4605,0.0
4606,0.0
4607,0.0
4608,0.0
4609,0.0
4610,0.0
4611,0.0
4612,0.0
4613,0.0
4614,0.0
4615,0.06276632148919216
4616,0.13121033539533805
4617,0.1913579600388131
4618,0.23910969738397425
4619,0.27121033276637174
4620,0.28547089011782684
4621,0.2809179404023115
4622,0.2578600632528558
4623,0.21786691464537952
4624,0.1636623283193847
4625,0.09893873283112528
4626,0.028105552015046147
4627,0.0
4628,0.0
4629,0.0
4630,0.0
4631,0.0
4632,0.0
4633,0.0
4634,0.0
4635,0.0
4636,0.0
4637,0.0
4638,0.0
4639,0.06261202666275412
4640,0.1311363936047664
4641,0.19136567701335028
4642,0.23919472886178014
4643,0.27136297779419694
4644,0.2856767550742555
4645,0.2811589283018989
4646,0.2581156203100692
4647,0.21811544815720396
4648,0.1638826980046239
4649,0.0991117125200579
4650,0.028215160631229776
4651,0.0
4652,0.0
4653,0.0
4654,0.0
4655,0.0
4656,0.0
4657,0.0
4658,0.0
4659,0.0
4660,0.0
4661,0.0
4662,0.0
4663,0.06246649296857662
4664,0.13107298206313164
4665,0.19138479031673378
4666,0.23929106021189234
4667,0.27152587048728827
4668,0.28589093234245383
4669,0.28140554342989976
4670,0.25837355481247704
4671,0.2183627685270239
4672,0.16409817047537772
4673,0.09927627116013545
4674,0.02831322724418848
4675,0.0
4676,0.0
4677,0.0
4678,0.0
4679,0.0
4680,0.0
4681,0.0
4682,0.0
4683,0.0
4684,0.0
4685,0.0
4686,0.0
4687,0.062329980168405796
4688,0.13102025190774017
4689,0.19141533325827634
4690,0.23939860588060016
4691,0.2716988136171374
4692,0.28611312793963906
4693,0.2816574166546928
4694,0.2586334492718757
4695,0.218608440024653
4696,0.16430832311795057
4697,0.09943202967375167
4698,0.028399443675297422
4699,0.0
4700,0.0
4701,0.0
4702,0.0
4703,0.0
4704,0.0
4705,0.0
4706,0.0
4707,0.0
4708,0.0
4709,0.0
4710,0.0
4711,0.062202726134512255
4712,0.13097833118217164
4713,0.19145731649469142
4714,0.23951725970793755
4715,0.27188159289044705
4716,0.28634303559464697
4717,0.2819141722446911
4718,0.25889488580540254
4719,0.21885203282531077
4720,0.16451274517129058
4721,0.09957862602535103
4722,0.028473522874985238
4723,0.0
4724,0.0
4725,0.0
4726,0.0
4727,0.0
4728,0.0
4729,0.0
4730,0.0
4731,0.0
4732,0.0
4733,0.0
4734,0.0
4735,0.06208494566575168
4736,0.1309473239195081
4737,0.19151072744829675
4738,0.23964689475352158
4739,0.2720739771720038
4740,0.2865803373694892
4741,0.28217542885507974
4742,0.25915744743503943
4743,0.2190931245302816
4744,0.16471103938342188
4745,0.09971571689447355
4746,0.028535200484446445
4747,0.0
4748,0.0
4749,0.0
4750,0.0
4751,0.0
4752,0.0
4753,0.0
4754,0.0
4755,0.0
4756,0.0
4757,0.0
4758,0.0
4759,0.06197682870204252
4760,0.13092730870888752
4761,0.19157552930792543
4762,0.23978736278630294
4763,0.2722757185173199
4764,0.2868247042244942
4765,0.28244080058246174
4766,0.2594207195497231
4767,0.21933130194291625
4768,0.16490282397080194
4769,0.0998429796890344
4770,0.028584236738662137
4771,0.0
4772,0.0
4773,0.0
4774,0.0
4775,0.0
4776,0.0
4777,0.0
4778,0.0
4779,0.0
4780,0.0
4781,0.0
4782,0.0
4783,0.06187853856175573
4784,0.13091833729525995
4785,0.1916516601003352
4786,0.23993849387050728
4787,0.27248655228515395
4788,0.2870757966415094
4789,0.28270989804115576
4790,0.2596842913445981
4791,0.21956616275146476
4792,0.16508773439018207
4793,0.0999601142700849
4794,0.028620418039566452
4795,0.0
4796,0.0
4797,0.0
4798,0.0
4799,0.0
4800,0.0
4801,0.0
4802,0.0
4803,0.0
4804,0.0
4805,0.0
4806,0.0
4807,0.061790210857389144
4808,0.1309204338985493
4809,0.19173903243766405
4810,0.24010009655634368
4811,0.27270619772830473
4812,0.287333265536634
4813,0.28298232950008617
4814,0.2599477570694768
4815,0.21979731675601774
4816,0.16526542445513406
4817,0.10006684383423124
4818,0.028643557469634023
4819,0.0
4820,0.0
4821,0.0
4822,0.0
4823,0.0
4824,0.0
4825,0.0
4826,0.0
4827,0.0
4828,0.0
4829,0.0
4830,0.0
4831,0.06171195355594529
4832,0.1309335957094957
4833,0.19183753439051968
4834,0.2402719590180371
4835,0.2729343592992674
4836,0.28759675360147785
4837,0.28325770212110063
4838,0.26021071702604903
4839,0.2200243865168099
4840,0.16543556652072627
4841,0.10016291458362547
4842,0.028653493976193288
4843,0.0
4844,0.0
4845,0.0
4846,0.0
4847,0.0
4848,0.0
4849,0.0
4850,0.0
4851,0.0
4852,0.0
4853,0.0
4854,0.0
4855,0.06164384827653553
4856,0.13095779456213832
4857,0.1919470313900478
4858,0.24045385104483288
4859,0.2731707285198519
4860,0.28786589688332875
4861,0.28353562309386016
4862,0.2604727781390419
4863,0.22024700726882135
4864,0.16559785072235889
4865,0.10024809430017054
4866,0.02865009034044266
4867,0.0
4868,0.0
4869,0.0
4870,0.0
4871,0.0
4872,0.0
4873,0.0
4874,0.0
4875,0.0
4876,0.0
4877,0.0
4878,0.0
4879,0.06158595259042522
4880,0.13099297945835747
4881,0.19206736875062175
4882,0.24064552633171402
4883,0.2734149858587658
4884,0.28814032607035245
4885,0.28381570019799723
4886,0.2607335537152399
4887,0.22046482587643287
4888,0.1657519831735373
4889,0.10032216990998297
4890,0.02863323025261796
4891,0.0
4892,0.0
4893,0.0
4894,0.0
4895,0.0
4896,0.0
4897,0.0
4898,0.0
4899,0.0
4900,0.0
4901,0.0
4902,0.0
4903,0.061538303284831265
4904,0.1310390796908623
4905,0.19219837442115803
4906,0.240846724621113
4907,0.2736668020767816
4908,0.288419666923075
4909,0.2840975412692214
4910,0.2609926619669587
4911,0.22067749850976492
4912,0.16589768293994164
4913,0.1003849439819797
4914,0.028602814632516765
4915,0.0
4916,0.0
4917,0.0
4918,0.0
4919,0.0
4920,0.0
4921,0.0
4922,0.0
4923,0.0
4924,0.0
4925,0.0
4926,0.0
4927,0.06150092074377716
4928,0.13109600866020363
4929,0.19233986193786726
4930,0.24105717358600603
4931,0.2739258388879951
4932,0.28870353964804535
4933,0.28438075232090365
4934,0.2612497230155186
4935,0.22088468673691178
4936,0.16603467754378634
4937,0.10043622997405219
4938,0.028558756942096215
4939,0.0
4940,0.0
4941,0.0
4942,0.0
4943,0.0
4944,0.0
4945,0.0
4946,0.0
4947,0.0
4948,0.0
4949,0.0
4950,0.0
4951,0.06147381474181127
4952,0.1311636686779805
4953,0.19249163394027247
4954,0.24127659080498018
4955,0.27419174928561835
4956,0.2889915575628661
4957,0.2846649346534993
4958,0.2615043546562182
4959,0.22108605226828673
4960,0.16616269705405218
4961,0.10047584611455904
4962,0.02850097736600042
4963,0.0
4964,0.0
4965,0.0
4966,0.0
4967,0.0
4968,0.0
4969,0.0
4970,0.0
4971,0.0
4972,0.0
4973,0.0
4974,0.0
4975,0.061456991405301434
4976,0.13124195676431116
4977,0.19265348643343227
4978,0.24150468626908445
4979,0.27446417813233404
4980,0.28928332577429366
4981,0.28494968174755364
4982,0.26175616772005333
4983,0.2212812511269103
4984,0.16628146751405526
4985,0.10050360856094315
4986,0.0284293961893305
4987,0.0
4988,0.0
4989,0.0
4990,0.0
4991,0.0
4992,0.0
4993,0.0
4994,0.0
4995,0.0
4996,0.0
4997,0.0
4998,0.0
4999,0.06145046043211411
5000,0.13133077079578845
5001,0.19282521350917914
5002,0.24174116540643092
5003,0.2747427633657188
5004,0.289578440535843
5005,0.285234576870497
5006,0.2620047621357715
5007,0.22146992849408453
5008,0.1663907049381428
5009,0.10051932500089245
5010,0.02834392743560585
5011,0.0
5012,0.0
5013,0.0
5014,0.0
5015,0.0
5016,0.0
5017,0.0
5018,0.0
5019,0.0
5020,0.0
5021,0.0
5022,0.0
5023,0.06145424110938394
5024,0.13143001480810368
5025,0.1930066116577784
5026,0.24198573216942304
5027,0.27502713772057447
5028,0.28987648956687145
5029,0.2855191920411636
5030,0.26224972467252444
5031,0.22165171541830792
5032,0.16649011125626362
5033,0.10052279011818067
5034,0.02824447420063562
5035,0.0
5036,0.0
5037,0.0
5038,0.0
5039,0.0
5040,0.0
5041,0.0
5042,0.0
5043,0.0
5044,0.0
5045,0.0
5046,0.0
5047,0.061468365744523926
5048,0.13153960223212646
5049,0.1931974826193342
5050,0.24223809138459
5051,0.2753169304787613
5052,0.29017705314545156
5053,0.28580308845724783
5054,0.26249062873578777
5055,0.22182622804735122
5056,0.1665793730728934
5057,0.100513783984264
5058,0.028130926740051118
5059,0.0
5060,0.0
5061,0.0
5062,0.0
5063,0.0
5064,0.0
5065,0.0
5066,0.0
5067,0.0
5068,0.0
5069,0.0
5070,0.0
5071,0.06149287988276177
5072,0.13165945636686505
5073,0.1933976341274693
5074,0.24249794973358418
5075,0.27561176868804244
5076,0.2904797055356763
5077,0.2860858180881129
5078,0.2627270360620515
5079,0.22199306935258503
5080,0.16665816332350541
5081,0.10049207354353991
5082,0.028003163723559755
5083,0.0
5084,0.0
5085,0.0
5086,0.0
5087,0.0
5088,0.0
5089,0.0
5090,0.0
5091,0.0
5092,0.0
5093,0.0
5094,0.0
5095,0.06152783942295405
5096,0.13178950811987636
5097,0.19360687841660387
5098,0.24276501517864657
5099,0.2759112775438204
5100,0.2907840163398115
5101,0.28636692594234403
5102,0.2629584997877549
5103,0.2221518328091809
5104,0.16672614534979335
5105,0.10045741680831585
5106,0.027861056249402393
5107,0.0
5108,0.0
5109,0.0
5110,0.0
5111,0.0
5112,0.0
5113,0.0
5114,0.0
5115,0.0
5116,0.0
5117,0.0
5118,0.0
5119,0.061573305396484854
5120,0.1319296916015109
5121,0.19382502892621892
5122,0.2430389949916151
5123,0.2762150799049539
5124,0.2910895515484406
5125,0.2866459525909593
5126,0.26318456828289694
5127,0.22230210731027839
5128,0.16678297854911245
5129,0.10040956887820868
5130,0.02770447380233804
5131,0.0
5132,0.0
5133,0.0
5134,0.0
5135,0.0
5136,0.0
5137,0.0
5138,0.0
5139,0.0
5140,0.0
5141,0.0
5142,0.0
5143,0.06162933736759973
5144,0.13207993841313076
5145,0.1940518958696864
5146,0.24331959288884944
5147,0.27652279518897244
5148,0.29139587426184427
5149,0.28692243667540435
5150,0.26340478927670585
5151,0.2224434826129884
5152,0.16682832477815115
5153,0.10034828886075775
5154,0.02753329122533104
5155,0.0
5156,0.0
5157,0.0
5158,0.0
5159,0.0
5160,0.0
5161,0.0
5162,0.0
5163,0.0
5164,0.0
5165,0.0
5166,0.0
5167,0.061695986406517855
5168,0.13224017151109907
5169,0.19428728138953466
5170,0.24360650579692758
5171,0.2768340379383506
5172,0.2917025451441091
5173,0.28719591719312804
5174,0.2636187138047656
5175,0.22257555467050924
5176,0.16686185469603604
5177,0.10027334676397671
5178,0.027347395681265436
5179,0.0
5180,0.0
5181,0.0
5182,0.0
5183,0.0
5184,0.0
5185,0.0
5186,0.0
5187,0.0
5188,0.0
5189,0.0
5190,0.0
5191,0.06177328863497927
5192,0.13241029956295755
5193,0.19453097507022446
5194,0.24389942079925875
5195,0.2771484164014338
5196,0.29200912269695234
5197,0.28746593541735416
5198,0.26382589961382374
5199,0.22269793025430717
5200,0.1668832532620755
5201,0.100184529495964
5202,0.027146692737277368
5203,0.0
5204,0.0
5205,0.0
5206,0.0
5207,0.0
5208,0.0
5209,0.0
5210,0.0
5211,0.0
5212,0.0
5213,0.0
5214,0.0
5215,0.06186126010168215
5216,0.1325902124723704
5217,0.19478275040362458
5218,0.24419801276235573
5219,0.2774655314154677
5220,0.29231516344271735
5221,0.28773203632921224
5222,0.2640259137031309
5223,0.2228102304067743
5224,0.16689222384026392
5225,0.10008164530390302
5226,0.02693111083597865
5227,0.0
5228,0.0
5229,0.0
5230,0.0
5231,0.0
5232,0.0
5233,0.0
5234,0.0
5235,0.0
5236,0.0
5237,0.0
5238,0.0
5239,0.06195989356041334
5240,0.1327797785957971
5241,0.1950423626164711
5242,0.24450194289126884
5243,0.27778497577118766
5244,0.29262022210455857
5245,0.2879937695537755
5246,0.26421833391453114
5247,0.22291209254293295
5248,0.1668884906334839
5249,0.09996452637511616
5250,0.026700603856783283
5251,0.0
5252,0.0
5253,0.0
5254,0.0
5255,0.0
5256,0.0
5257,0.0
5258,0.0
5259,0.0
5260,0.0
5261,0.0
5262,0.0
5263,0.062069157082089
5264,0.13297884362652662
5265,0.1953095478869923
5266,0.24481085830213048
5267,0.2781063341454937
5268,0.2929238518666095
5269,0.2882506899081061
5270,0.26440274970615085
5271,0.22300317136154973
5272,0.16687179965437973
5273,0.09983302978808842
5274,0.02645515198849127
5275,0.0
5276,0.0
5277,0.0
5278,0.0
5279,0.0
5280,0.0
5281,0.0
5282,0.0
5283,0.0
5284,0.0
5285,0.0
5286,0.0
5287,0.062188994118337254
5288,0.13318723077177377
5289,0.19558402362852767
5290,0.2451243923824255
5291,0.27842918349926965
5292,0.2932256047663184
5293,0.2885023577400605
5294,0.26457876239246836
5295,0.2230831389652891
5296,0.16684191870813384
5297,0.09968703733665878
5298,0.02619476139737978
5299,0.0
5300,0.0
5301,0.0
5302,0.0
5303,0.0
5304,0.0
5305,0.0
5306,0.0
5307,0.0
5308,0.0
5309,0.0
5310,0.0
5311,0.06231932437908886
5312,0.1334047416971175
5313,0.1958654894179504
5314,0.24544216564500454
5315,0.2787530937930686
5316,0.29352503222558274
5317,0.2887483392318861
5318,0.2647459852006326
5319,0.22315168465093957
5320,0.1667986369325734
5321,0.09952645484827773
5322,0.02591946339128171
5323,0.0
5324,0.0
5325,0.0
5326,0.0
5327,0.0
5328,0.0
5329,0.0
5330,0.0
5331,0.0
5332,0.0
5333,0.0
5334,0.0
5335,0.06246004485489636
5336,0.13363115760494632
5337,0.1961536280608655
5338,0.24576378672365295
5339,0.2790776288354121
5340,0.2938216856900366
5341,0.2889882067964068
5342,0.26490404339419826
5343,0.22320851476404327
5344,0.16674176438369795
5345,0.09935121154434588
5346,0.025629313569574846
5347,0.0
5348,0.0
5349,0.0
5350,0.0
5351,0.0
5352,0.0
5353,0.0
5354,0.0
5355,0.0
5356,0.0
5357,0.0
5358,0.0
5359,0.06261103054621563
5360,0.13386624005244208
5361,0.19644810646214472
5362,0.24608885321705498
5363,0.27940234707445405
5364,0.2941151173336729
5365,0.28922153964837427
5366,0.265052574683578
5367,0.2232533529372828
5368,0.16667113208698592
5369,0.09916125990250975
5370,0.025324391508968515
5371,0.0
5372,0.0
5373,0.0
5374,0.0
5375,0.0
5376,0.0
5377,0.0
5378,0.0
5379,0.0
5380,0.0
5381,0.0
5382,0.0
5383,0.06277213441773806
5384,0.13410973108007165
5385,0.19674857592597594
5386,0.24641695216101145
5387,0.2797268022083812
5388,0.2944048807712884
5389,0.2894479245942558
5390,0.26519123005692574
5391,0.22328594089431683
5392,0.16658659279305715
5393,0.09895657630974874
5394,0.025004801281767505
5395,0.0
5396,0.0
5397,0.0
5398,0.0
5399,0.0
5400,0.0
5401,0.0
5402,0.0
5403,0.0
5404,0.0
5405,0.0
5406,0.0
5407,0.06294318641036505
5408,0.1343613524969765
5409,0.19705467174767513
5410,0.2467476599665395
5411,0.2800505434935047
5412,0.29469053172891424
5413,0.28966695702905504
5414,0.2653196750480711
5415,0.2233060399288387
5416,0.1664880225543329
5417,0.09873716262925702
5418,0.024670672902665797
5419,0.0
5420,0.0
5421,0.0
5422,0.0
5423,0.0
5424,0.0
5425,0.0
5426,0.0
5427,0.0
5428,0.0
5429,0.0
5430,0.0
5431,0.06312399161282728
5432,0.13462080440034563
5433,0.19736601219030203
5434,0.24708054191455306
5435,0.28037311579203067
5436,0.2949716286515884
5437,0.2898782420655132
5438,0.26543759130998296
5439,0.2233134328183969
5440,0.16637532285793055
5441,0.09850304840720212
5442,0.024322164455760315
5443,0.0
5444,0.0
5445,0.0
5446,0.0
5447,0.0
5448,0.0
5449,0.0
5450,0.0
5451,0.0
5452,0.0
5453,0.0
5454,0.0
5455,0.06331432810208236
5456,0.13488776340625186
5457,0.19768219722240862
5458,0.24741515150223087
5459,0.28069405954485843
5460,0.29524773329310916
5461,0.2900813956924604
5462,0.26554467824914424
5463,0.22330792580146325
5464,0.1662484227912407
5465,0.09825429307289575
5466,0.023959464153726857
5467,0.0
5468,0.0
5469,0.0
5470,0.0
5471,0.0
5472,0.0
5473,0.0
5474,0.0
5475,0.0
5476,0.0
5477,0.0
5478,0.0
5479,0.06351394516504807
5480,0.13516188129539208
5481,0.19800280766255865
5482,0.24775103009674831
5483,0.28101291096214326
5484,0.2955184113985308
5485,0.29027604586598676
5486,0.26564065442414125
5487,0.2232893501689772
5488,0.16610728067729102
5489,0.09799098747811365
5490,0.023582791652109275
5491,0.0
5492,0.0
5493,0.0
5494,0.0
5495,0.0
5496,0.0
5497,0.0
5498,0.0
5499,0.0
5500,0.0
5501,0.0
5502,0.0
5503,0.06372256247449198
5504,0.13544278456704545
5505,0.19832740512991875
5506,0.24808770726152837
5507,0.28132920265714095
5508,0.2957832335597111
5509,0.29046183349140664
5510,0.2657252585359785
5511,0.22325756313023495
5512,0.16595188473811648
5513,0.09771325427145532
5514,0.02319239808484186
5515,0.0
5516,0.0
5517,0.0
5518,0.0
5519,0.0
5520,0.0
5521,0.0
5522,0.0
5523,0.0
5524,0.0
5525,0.0
5526,0.0
5527,0.0639398704386844
5528,0.13573007512227728
5529,0.19865553296279262
5530,0.24842470181709797
5531,0.2816424647233085
5532,0.2960417761921006
5533,0.2906384131781012
5534,0.2657982498655116
5535,0.22321244786820477
5536,0.16578225271096725
5537,0.09742124704128625
5538,0.02278856478172717
5539,0.0
5540,0.0
5541,0.0
5542,0.0
5543,0.0
5544,0.0
5545,0.0
5546,0.0
5547,0.0
5548,0.0
5549,0.0
5550,0.0
5551,0.06416553170708648
5552,0.1360233319522578
5553,0.19898671792453806
5554,0.2487615234125425
5555,0.2819522260147766
5556,0.29629362238771406
5557,0.2908054535560443
5558,0.26585940798108026
5559,0.2231539126200146
5560,0.16559843032437402
5561,0.09711514830486007
5562,0.02237160085364227
5563,0.0
5564,0.0
5565,0.0
5566,0.0
5567,0.0
5568,0.0
5569,0.0
5570,0.0
5571,0.0
5572,0.0
5573,0.0
5574,0.0
5575,0.06439918389320345
5576,0.1363221137851711
5577,0.1993204725881441
5578,0.24909767440836336
5579,0.28225801536665485
5580,0.29653836234172815
5581,0.29096263685294027
5582,0.26590853146561205
5583,0.22308188861855935
5584,0.1654004885826993
5585,0.09679516630743247
5586,0.021941839743557942
5587,0.0
5588,0.0
5589,0.0
5590,0.0
5591,0.0
5592,0.0
5593,0.0
5594,0.0
5595,0.0
5596,0.0
5597,0.0
5598,0.0
5599,0.06464044381429576
5600,0.13662596290197346
5601,0.19965629843022414
5602,0.24943265203493228
5603,0.2825593626471345
5604,0.2967755932075093
5605,0.29110965753230494
5606,0.2659454354254221
5607,0.22299632664255006
5608,0.16518851961123346
5609,0.09646153045323118
5610,0.02149963460676564
5611,0.0
5612,0.0
5613,0.0
5614,0.0
5615,0.0
5616,0.0
5617,0.0
5618,0.0
5619,0.0
5620,0.0
5621,0.0
5622,0.0
5623,0.06488891354590541
5624,0.1369344104060031
5625,0.19999368996050995
5626,0.24976595111257907
5627,0.28285579987877574
5628,0.2970049185553502
5629,0.2912462201491176
5630,0.2659699479057249
5631,0.22289719224413418
5632,0.16496263106332143
5633,0.09611448532671792
5634,0.021045352393671706
5635,0.0
5636,0.0
5637,0.0
5638,0.0
5639,0.0
5640,0.0
5641,0.0
5642,0.0
5643,0.0
5644,0.0
5645,0.0
5646,0.0
5647,0.06514418809191326
5648,0.13724698286136455
5649,0.2003321399241865
5650,0.250097067506868
5651,0.28314686275672324
5652,0.2972259478847038
5653,0.2913720369232547
5654,0.2659819057269498
5655,0.2227844601971932
5656,0.16472293958040143
5657,0.09575428364740085
5658,0.020579366831912523
5659,0.0
5660,0.0
5661,0.0
5662,0.0
5663,0.0
5664,0.0
5665,0.0
5666,0.0
5667,0.0
5668,0.0
5669,0.0
5670,0.0
5671,0.06540586376843648
5672,0.13756320964208857
5673,0.20067114519173823
5674,0.2504255022228308
5675,0.2834320927362762
5676,0.2974382966338073
5677,0.29148682572998064
5678,0.26598115064816075
5679,0.22265810913771197
5680,0.16446956432368173
5681,0.09538117919650492
5682,0.020102051241813176
5683,0.0
5684,0.0
5685,0.0
5686,0.0
5687,0.0
5688,0.0
5689,0.0
5690,0.0
5691,0.0
5692,0.0
5693,0.0
5694,0.0
5695,0.06567354571834325
5696,0.1378826296847921
5697,0.2010102123740821
5698,0.2507507655485301
5699,0.2837110395015743
5700,0.29764158686077763
5701,0.29159030901762995
5702,0.2659675266568467
5703,0.22251811745385766
5704,0.16420262179562262
5705,0.09499542092121785
5706,0.01961377236679789
5707,0.0
5708,0.0
5709,0.0
5710,0.0
5711,0.0
5712,0.0
5713,0.0
5714,0.0
5715,0.0
5716,0.0
5717,0.0
5718,0.0
5719,0.06594685319395363
5720,0.13820479641760608
5721,0.20134886207312153
5722,0.25107238042598884
5723,0.2839832632719241
5724,0.2978354484039188
5725,0.2916822137947498
5726,0.265940878842951
5727,0.22236446116552913
5728,0.16392222290014297
5729,0.09459724939327624
5730,0.019114886470482994
5731,0.0
5732,0.0
5733,0.0
5734,0.0
5735,0.0
5736,0.0
5737,0.0
5738,0.0
5739,0.0
5740,0.0
5741,0.0
5742,0.0
5743,0.06622542174050902
5744,0.13852927998037515
5745,0.20168663101422524
5746,0.25138988437153775
5747,0.28424833642356967
5748,0.29801952013128413
5749,0.29176227247547626
5750,0.26590105381132034
5751,0.22219711392516564
5752,0.16362847254561375
5753,0.09418689607873545
5754,0.01860573829233007
5755,0.0
5756,0.0
5757,0.0
5758,0.0
5759,0.0
5760,0.0
5761,0.0
5762,0.0
5763,0.0
5764,0.0
5765,0.0
5766,0.0
5767,0.06650890235943631
5768,0.13885566670759336
5769,0.20202307190140198
5770,0.25170282971113456
5771,0.28450584411789703
5772,0.2981934509562789
5773,0.29183022424276867
5774,0.26584790134279646
5775,0.22201604888676588
5776,0.16332147161413016
5777,0.09376458526123685
5778,0.018086662810198613
5779,0.0
5780,0.0
5781,0.0
5782,0.0
5783,0.0
5784,0.0
5785,0.0
5786,0.0
5787,0.0
5788,0.0
5789,0.0
5790,0.0
5791,0.06679695827031533
5792,0.13918355639899052
5793,0.2023577513685753
5794,0.25201078237357794
5795,0.28475538402566025
5796,0.2983569005220029
5797,0.29188581666733243
5798,0.26578127685587893
5799,0.2218212418537971
5800,0.1630013206061656
5801,0.0933305379471701
5802,0.017557989137952444
5803,0.0
5804,0.0
5805,0.0
5806,0.0
5807,0.0
5808,0.0
5809,0.0
5810,0.0
5811,0.0
5812,0.0
5813,0.0
5814,0.0
5815,0.06708926017919835
5816,0.13951255821011893
5817,0.20269024676694436
5818,0.25231331977122806
5819,0.28499656545826524
5820,0.29850953964631705
5821,0.29192880744494165
5822,0.26570104432279484
5823,0.22161267517833244
5824,0.16266812425735938
5825,0.09288497687124868
5826,0.017020045570003566
5827,0.0
5828,0.0
5829,0.0
5830,0.0
5831,0.0
5832,0.0
5833,0.0
5834,0.0
5835,0.0
5836,0.0
5837,0.0
5838,0.0
5839,0.0673854809756388
5840,0.13984228601511195
5841,0.20302014248125494
5842,0.2526100283450814
5843,0.28522900827790226
5844,0.2986510506671109
5845,0.29195896613365757
5846,0.2656070792695625
5847,0.22139034181251335
5848,0.16232199633947605
5849,0.09242813172248711
5850,0.016473164869290097
5851,0.0
5852,0.0
5853,0.0
5854,0.0
5855,0.0
5856,0.0
5857,0.0
5858,0.0
5859,0.0
5860,0.0
5861,0.0
5862,0.0
5863,0.06768529066626268
5864,0.1401723539906082
5865,0.20334702647317604
5866,0.2529005012502786
5867,0.2854523418769058
5868,0.2987811277581635
5869,0.29197607576493706
5870,0.26549927153419084
5871,0.22115424900518096
5872,0.16196306402009286
5873,0.09196024386038562
5874,0.01591768896912897
5875,0.0
5876,0.0
5877,0.0
5878,0.0
5879,0.0
5880,0.0
5881,0.0
5882,0.0
5883,0.0
5884,0.0
5885,0.0
5886,0.0
5887,0.06798835217658601
5888,0.14050237299967305
5889,0.20367048747074304
5890,0.25318433652198474
5891,0.28566620440514995
5892,0.2988994772304134
5893,0.2919799341593782
5894,0.2653775274874329
5895,0.22090442123027537
5896,0.16159147128374954
5897,0.09148156993646003
5898,0.015353972583675015
5899,0.0
5900,0.0
5901,0.0
5902,0.0
5903,0.0
5904,0.0
5905,0.0
5906,0.0
5907,0.0
5908,0.0
5909,0.0
5910,0.0
5911,0.06829431852055388
5912,0.14083194820712494
5913,0.20399011314459892
5914,0.25346113592003355
5915,0.2858702423392398
5916,0.2990058178195908
5917,0.29197035487706285
5918,0.2652417715409756
5919,0.22064090212198903
5920,0.16120738113741934
5921,0.09099238422404034
5922,0.014782385470659026
5923,0.0
5924,0.0
5925,0.0
5926,0.0
5927,0.0
5928,0.0
5929,0.0
5930,0.0
5931,0.0
5932,0.0
5933,0.0
5934,0.0
5935,0.0686028314144908
5936,0.14116067797029305
5937,0.2043054893523669
5938,0.2537305045477054
5939,0.28606411045446817
5940,0.2990998809893603
5941,0.29194716780448227
5942,0.26509194694629507
5943,0.22036375541532108
5944,0.1608109765966822
5945,0.09049297957443156
5946,0.0142033132796048
5947,0.0
5948,0.0
5949,0.0
5950,0.0
5951,0.0
5952,0.0
5953,0.0
5954,0.0
5955,0.0
5956,0.0
5957,0.0
5958,0.0
5959,0.06891352123468204
5960,0.1414881539185247
5961,0.20461620032390304
5962,0.25399205111707956
5963,0.28624747215039426
5964,0.29918141127758213
5965,0.29191021947121526
5966,0.2649280160471842
5967,0.22007306509875849
5968,0.16040246071571876
5969,0.08998366731452624
5970,0.01361715732031905
5971,0.0
5972,0.0
5973,0.0
5974,0.0
5975,0.0
5976,0.0
5977,0.0
5978,0.0
5979,0.0
5980,0.0
5981,0.0
5982,0.0
5983,0.06922600780748003
5984,0.14181396178096
5985,0.2049218294752633
5986,0.25424538867811386
5987,0.2864200000413278
5988,0.29925016668634147
5989,0.2918593732117657
